"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa835e4b0c9d6adf6ef68",31,0,0,1
"13767.58cfa836e4b0c9d6adf6f4ec",37,1,0,1
"13767.58cfa833e4b0c9d6adf6da49",310,3,0,13
"13767.58cfa835e4b0c9d6adf6ec82",18,0,0,1
"13767.58cfa835e4b0c9d6adf6ee86",13,0,0,1
"13767.58cfa835e4b0c9d6adf6ee84",21,1,0,1
"13767.58cfa835e4b0c9d6adf6ed6e",114,4,0,7
"13767.58cfa835e4b0c9d6adf6eeb2",127,4,0,3
"13767.58cfa835e4b0c9d6adf6f396",278,1,0,8
"13767.58cfa835e4b0c9d6adf6efec",27,0,0,1
"13767.58cfa834e4b0c9d6adf6e63e",58,1,0,3
"13767.58cfa834e4b0c9d6adf6e88e",53,3,0,2
"13767.58cfa835e4b0c9d6adf6edca",57,1,0,3
"13767.58cfa833e4b0c9d6adf6dd04",89,1,0,2
"13767.58cfa836e4b0c9d6adf6f4e6",30,4,0,2
"13767.58cfa835e4b0c9d6adf6ee54",196,3,0,8
"13767.58cfa835e4b0c9d6adf6ebc6",6,4,0,1
"13767.58cfa835e4b0c9d6adf6eb68",6,1,0,0
"13767.58cfa834e4b0c9d6adf6e5c4",12,0,0,1
"13767.58cfa83ae4b0c9d6adf71c50",0,1,0,0
"13767.58cfa836e4b0c9d6adf6f5aa",65,3,0,2
"13767.58cfa834e4b0c9d6adf6e726",53,1,0,2
"13767.58cfa835e4b0c9d6adf6ec70",5,2,0,0
"13767.58cfa835e4b0c9d6adf6eb3c",0,2,0,0
"13767.58cfa834e4b0c9d6adf6e65f",47,1,0,2
"13767.58cfa834e4b0c9d6adf6e88c",50,0,0,2
"13767.58cfa834e4b0c9d6adf6e8d8",37,2,0,2
"13767.58cfa836e4b0c9d6adf6f4fc",113,1,0,6
"13767.58cfa834e4b0c9d6adf6e96c",77,0,0,2
"13767.58cfa834e4b0c9d6adf6e76a",103,3,0,2
"13767.58cfa834e4b0c9d6adf6e8a6",25,2,0,3
"13767.58cfa835e4b0c9d6adf6f030",20,1,0,1
"13767.58cfa834e4b0c9d6adf6e954",7,2,0,0
"13767.58cfa835e4b0c9d6adf6ebaa",5,2,0,0
"13767.58cfa838e4b0c9d6adf70c31",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e3f8",35,0,0,1
"13767.58cfa833e4b0c9d6adf6d9c4",7,2,0,0
"13767.58cfa835e4b0c9d6adf6f06a",537,7,0,25
"13767.58cfa835e4b0c9d6adf6edd8",53,0,0,2
"13767.58cfa835e4b0c9d6adf6ee32",71,2,0,2
"13767.58cfa835e4b0c9d6adf6ee74",4,1,0,0
"13767.58cfa834e4b0c9d6adf6e617",14,1,0,1
"13767.58cfa835e4b0c9d6adf6ef6e",11,2,0,1
"13767.58cfa835e4b0c9d6adf6eb48",11,1,0,0
"13767.58cfa834e4b0c9d6adf6e89a",47,1,0,1
"13767.58cfa833e4b0c9d6adf6dc20",130,0,0,5
"13767.58cfa835e4b0c9d6adf6eb1e",5,0,0,0
"13767.58cfa834e4b0c9d6adf6e64e",25,2,0,2
"13767.58cfa834e4b0c9d6adf6e3fc",14,2,0,0
"13767.58cfa834e4b0c9d6adf6e8dc",10,2,0,1
"13767.58cfa835e4b0c9d6adf6edd2",38,4,0,1
"13767.58cfa833e4b0c9d6adf6d9d2",16,1,0,0
"13767.58cfa835e4b0c9d6adf6ee80",9,3,0,1
"13767.58cfa833e4b0c9d6adf6d8d6",18,1,0,0
"13767.58cfa833e4b0c9d6adf6daec",2,0,0,0
"13767.58cfa835e4b0c9d6adf6ee30",88,4,0,4
"13767.58cfa836e4b0c9d6adf6f3c0",11,3,0,1
"13767.58cfa835e4b0c9d6adf6efce",13,1,0,2
"13767.58cfa835e4b0c9d6adf6ec40",2,3,0,0
"13767.58cfa836e4b0c9d6adf6f5a0",92,2,0,4
"13767.58cfa835e4b0c9d6adf6eb6e",3,3,0,0
"13767.58cfa834e4b0c9d6adf6e961",11,2,0,1
"13767.58cfa835e4b0c9d6adf6eae4",5,4,0,0
"13767.58cfa835e4b0c9d6adf6eba6",6,2,0,0
"13767.58cfa833e4b0c9d6adf6dd02",4,1,0,0
"13767.58cfa834e4b0c9d6adf6e59b",5,0,0,0
"13767.58cfa835e4b0c9d6adf6f298",888,9,0,34
"13767.58cfa835e4b0c9d6adf6eff0",88,5,0,3
"13767.58cfa834e4b0c9d6adf6e7db",11,1,0,1
"13767.58cfa833e4b0c9d6adf6dc02",11,1,0,0
"13767.58cfa835e4b0c9d6adf6ec2c",7,4,0,1
"13767.58cfa834e4b0c9d6adf6e844",18,3,0,1
"13767.58cfa835e4b0c9d6adf6eb04",9,6,0,1
"13767.58cfa833e4b0c9d6adf6db0f",14,3,0,0
"13767.58cfa835e4b0c9d6adf6eaee",3,1,0,0
"13767.58cfa835e4b0c9d6adf6eafa",2,3,0,0
"13767.58cfa835e4b0c9d6adf6eb93",10,6,0,0
"13767.58cfa835e4b0c9d6adf6eb22",5,2,0,0
"13767.58cfa834e4b0c9d6adf6e6e4",20,2,0,0
"13767.58cfa833e4b0c9d6adf6dbab",18,0,0,1
"13767.58cfa833e4b0c9d6adf6dbe8",12,3,0,0
"13767.58cfa833e4b0c9d6adf6dd82",11,3,0,0
"13767.58cfa835e4b0c9d6adf6eae5",3,3,0,0
"13767.58cfa833e4b0c9d6adf6dbd4",30,5,0,2
"13767.58cfa835e4b0c9d6adf6eb8e",9,1,0,0
"13767.58cfa835e4b0c9d6adf6f226",40,1,0,1
"13767.58cfa835e4b0c9d6adf6ef5e",9,3,0,2
"13767.58cfa835e4b0c9d6adf6eb3a",4,2,0,1
"13767.58cfa834e4b0c9d6adf6e8e0",3,1,0,0
"13767.58cfa833e4b0c9d6adf6dc59",3,2,0,0
"13767.58cfa833e4b0c9d6adf6db42",28,1,0,1
"13767.58cfa834e4b0c9d6adf6e788",44,3,0,1
"13767.58cfa836e4b0c9d6adf6f5d2",85,2,0,2
"13767.58cfa834e4b0c9d6adf6e409",10,0,0,0
"13767.58cfa833e4b0c9d6adf6d8ca",6,2,0,0
"13767.58cfa836e4b0c9d6adf6f514",79,1,0,4
"13767.58cfa833e4b0c9d6adf6dae6",3,2,0,0
"13767.58cfa833e4b0c9d6adf6dc0c",12,3,0,0
"13767.58cfa835e4b0c9d6adf6ec50",7,3,0,0
"13767.58cfa835e4b0c9d6adf6eb64",9,2,0,0
"13767.58cfa833e4b0c9d6adf6dd84",29,2,0,1
"13767.58cfa834e4b0c9d6adf6e892",10,2,0,1
"13767.58cfa835e4b0c9d6adf6f164",4,1,0,0
"13767.58cfa834e4b0c9d6adf6e712",4,2,0,0
"13767.58cfa834e4b0c9d6adf6e82e",15,1,0,1
"13767.58cfa835e4b0c9d6adf6f031",228,3,0,8
"13767.58cfa833e4b0c9d6adf6e049",11,3,0,0
"13767.58cfa835e4b0c9d6adf6f180",44,3,0,1
"13767.58cfa835e4b0c9d6adf6eaf3",11,1,0,1
"13767.58cfa836e4b0c9d6adf6f4cf",41,3,0,1
"13767.58cfa834e4b0c9d6adf6e71a",16,0,0,0
"13767.58cfa836e4b0c9d6adf6f558",190,4,0,9
"13767.58cfa833e4b0c9d6adf6dba7",46,3,0,2
"13767.58cfa836e4b0c9d6adf6f873",28,4,0,1
"13767.58cfa833e4b0c9d6adf6da9f",18,4,0,2
"13767.58cfa836e4b0c9d6adf6f4b5",53,1,0,2
"13767.58cfa836e4b0c9d6adf6f5a6",107,2,0,5
"13767.58cfa833e4b0c9d6adf6dbf8",14,3,0,1
"13767.58cfa834e4b0c9d6adf6e4fe",10,4,0,1
"13767.58cfa834e4b0c9d6adf6e7e6",5,3,0,0
"13767.58cfa834e4b0c9d6adf6e780",4,2,0,0
"13767.58cfa833e4b0c9d6adf6da9e",22,2,0,1
"13767.58cfa836e4b0c9d6adf6f58a",189,3,0,7
"13767.58cfa838e4b0c9d6adf70bac",12,4,0,1
"13767.58cfa839e4b0c9d6adf71036",8,1,0,1
