"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa833e4b0c9d6adf6dbde",8,1,0,0
"13767.58cfa833e4b0c9d6adf6dbb8",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dc42",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e6f0",1,1,0,0
"13767.58cfa83ae4b0c9d6adf71688",2,0,0,0
"13767.58cfa833e4b0c9d6adf6ddd6",2,1,0,0
"13767.58cfa835e4b0c9d6adf6ecec",59,1,0,3
"13767.58cfa833e4b0c9d6adf6da70",36,2,0,1
"13767.58cfa833e4b0c9d6adf6ddee",16,1,0,0
"13767.58cfa833e4b0c9d6adf6df57",15,2,0,1
"13767.58cfa834e4b0c9d6adf6e12e",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e166",3,1,0,0
"13767.58cfa834e4b0c9d6adf6e082",68,3,0,2
"13767.58cfa833e4b0c9d6adf6d8d4",18,4,0,0
"13767.58cfa833e4b0c9d6adf6dda4",7,0,0,1
"13767.58cfa833e4b0c9d6adf6e040",8,2,0,0
"13767.58cfa835e4b0c9d6adf6eb8f",31,0,0,2
"13767.58cfa833e4b0c9d6adf6dd22",0,2,0,0
"13767.58cfa833e4b0c9d6adf6dbec",35,0,0,1
"13767.58cfa833e4b0c9d6adf6deec",14,0,0,1
"13767.58cfa833e4b0c9d6adf6def9",11,0,0,0
"13767.58cfa837e4b0c9d6adf70080",36,1,0,2
"13767.58cfa837e4b0c9d6adf6ff82",50,2,0,2
"13767.58cfa833e4b0c9d6adf6dc4d",8,1,0,2
"13767.58cfa833e4b0c9d6adf6df61",87,2,0,3
"13767.58cfa833e4b0c9d6adf6dbce",10,0,0,1
"13767.58cfa833e4b0c9d6adf6dbae",2,0,0,0
"13767.58cfa833e4b0c9d6adf6daed",5,2,0,1
"13767.58cfa833e4b0c9d6adf6e03f",8,0,0,0
"13767.58cfa834e4b0c9d6adf6e0b2",13,0,0,1
"13767.58cfa833e4b0c9d6adf6d905",7,0,0,0
"13767.58cfa834e4b0c9d6adf6e20a",6,0,0,0
"13767.58cfa839e4b0c9d6adf7121d",1,2,0,0
"13767.58cfa833e4b0c9d6adf6d935",4,0,0,0
"13767.58cfa833e4b0c9d6adf6de04",3,0,0,0
"13767.58cfa833e4b0c9d6adf6dae4",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dab1",59,0,0,1
"13767.58cfa837e4b0c9d6adf7014a",110,2,0,4
"13767.58cfa834e4b0c9d6adf6e1e6",3,0,0,0
"13767.58cfa837e4b0c9d6adf6fdae",15,0,0,0
"13767.58cfa833e4b0c9d6adf6dd38",18,0,0,1
"13767.58cfa833e4b0c9d6adf6de05",7,2,0,0
"13767.58cfa834e4b0c9d6adf6e1de",4,0,0,0
"13767.58cfa833e4b0c9d6adf6dcde",202,1,0,5
"13767.58cfa833e4b0c9d6adf6dd07",3,0,0,0
"13767.58cfa833e4b0c9d6adf6db1c",14,0,0,0
"13767.58cfa833e4b0c9d6adf6df00",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dbe2",11,0,0,0
"13767.58cfa833e4b0c9d6adf6db02",19,0,0,1
"13767.58cfa833e4b0c9d6adf6def4",25,0,0,1
"13767.58cfa837e4b0c9d6adf70230",117,2,0,3
"13767.58cfa833e4b0c9d6adf6da7d",4,1,0,0
"13767.58cfa834e4b0c9d6adf6e112",41,1,0,1
"13767.58cfa833e4b0c9d6adf6dde0",1,1,0,0
"13767.58cfa833e4b0c9d6adf6dc40",13,1,0,2
"13767.58cfa835e4b0c9d6adf6ee0b",66,4,0,2
"13767.58cfa837e4b0c9d6adf6ffb1",118,6,0,4
"13767.58cfa833e4b0c9d6adf6dba1",4,0,0,0
"13767.58cfa837e4b0c9d6adf6fe6c",182,3,0,7
"13767.58cfa837e4b0c9d6adf6ffb9",28,2,0,1
"13767.58cfa833e4b0c9d6adf6dde4",67,0,0,1
"13767.58cfa833e4b0c9d6adf6df4c",6,1,0,0
"13767.58cfa833e4b0c9d6adf6db7f",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e0e8",13,0,0,1
"13767.58cfa833e4b0c9d6adf6e024",5,2,0,0
"13767.58cfa833e4b0c9d6adf6dfb4",28,2,0,1
"13767.58cfa833e4b0c9d6adf6de3a",6,0,0,0
"13767.58cfa835e4b0c9d6adf6ea81",10,0,0,0
"13767.58cfa833e4b0c9d6adf6db0e",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dd0c",3,2,0,0
"13767.58cfa833e4b0c9d6adf6ddae",108,0,0,4
"13767.58cfa833e4b0c9d6adf6df98",14,1,0,1
"13767.58cfa838e4b0c9d6adf7044b",37,1,0,1
"13767.58cfa833e4b0c9d6adf6daa8",5,0,0,1
"13767.58cfa834e4b0c9d6adf6e2e4",8,0,0,0
"13767.58cfa834e4b0c9d6adf6e110",8,0,0,2
"13767.58cfa835e4b0c9d6adf6ed26",31,4,0,1
"13767.58cfa833e4b0c9d6adf6db4d",10,0,0,0
"13767.58cfa837e4b0c9d6adf6ff48",92,5,0,5
"13767.58cfa834e4b0c9d6adf6e074",15,0,0,0
"13767.58cfa833e4b0c9d6adf6dad0",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e0f6",14,0,0,0
"13767.58cfa833e4b0c9d6adf6dc67",24,1,0,0
"13767.58cfa833e4b0c9d6adf6df34",14,0,0,0
"13767.58cfa833e4b0c9d6adf6dd42",5,2,0,1
"13767.58cfa833e4b0c9d6adf6dd14",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e0b5",4,0,0,0
"13767.58cfa834e4b0c9d6adf6e0f8",10,1,0,1
"13767.58cfa833e4b0c9d6adf6d96f",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dd26",10,1,0,0
"13767.58cfa833e4b0c9d6adf6dc81",3,0,0,0
"13767.58cfa833e4b0c9d6adf6dd3a",4,0,0,0
"13767.58cfa833e4b0c9d6adf6ddba",22,1,0,1
"13767.58cfa833e4b0c9d6adf6dcf5",4,2,0,0
"13767.58cfa833e4b0c9d6adf6dfc5",12,0,0,0
"13767.58cfa833e4b0c9d6adf6dc6d",30,0,0,1
"13767.58cfa837e4b0c9d6adf6fd2a",15,0,0,0
"13767.58cfa833e4b0c9d6adf6dc69",11,0,0,0
"13767.58cfa835e4b0c9d6adf6eca8",6,3,0,0
"13767.58cfa833e4b0c9d6adf6df9c",32,1,0,1
"13767.58cfa833e4b0c9d6adf6dbb2",2,0,0,0
"13767.58cfa833e4b0c9d6adf6da0b",5,0,0,0
"13767.58cfa833e4b0c9d6adf6db3f",8,1,0,0
"13767.58cfa833e4b0c9d6adf6deae",10,2,0,0
"13767.58cfa839e4b0c9d6adf71410",1,3,0,0
"13767.58cfa835e4b0c9d6adf6ec24",10,0,0,0
"13767.58cfa833e4b0c9d6adf6dc4e",5,2,0,0
"13767.58cfa833e4b0c9d6adf6daef",12,0,0,0
"13767.58cfa833e4b0c9d6adf6dca6",194,1,0,5
"13767.58cfa833e4b0c9d6adf6d898",0,1,0,0
"13767.58cfa833e4b0c9d6adf6dc61",21,1,0,1
"13767.58cfa834e4b0c9d6adf6e240",7,0,0,0
"13767.58cfa834e4b0c9d6adf6e10c",0,2,0,0
"13767.58cfa833e4b0c9d6adf6dd46",4,1,0,0
"13767.58cfa833e4b0c9d6adf6dbcb",81,1,0,2
"13767.58cfa833e4b0c9d6adf6ddb9",2,1,0,0
"13767.58cfa833e4b0c9d6adf6dc26",3,2,0,1
"13767.58cfa834e4b0c9d6adf6e22a",1,2,0,0
"13767.58cfa833e4b0c9d6adf6daa0",13,0,0,1
"13767.58cfa834e4b0c9d6adf6e237",3,0,0,0
"13767.58cfa833e4b0c9d6adf6dbbf",8,0,0,0
"13767.58cfa833e4b0c9d6adf6df30",10,0,0,1
"13767.58cfa834e4b0c9d6adf6e0ca",5,2,0,0
"13767.58cfa837e4b0c9d6adf6ffc5",45,2,0,1
"13767.58cfa833e4b0c9d6adf6db7b",11,3,0,1
"13767.58cfa833e4b0c9d6adf6dcae",8,0,0,0
"13767.58cfa833e4b0c9d6adf6db27",64,1,0,3
"13767.58cfa833e4b0c9d6adf6dda6",10,2,0,0
"13767.58cfa833e4b0c9d6adf6d8e2",46,1,0,1
"13767.58cfa833e4b0c9d6adf6dd2c",7,1,0,0
"13767.58cfa834e4b0c9d6adf6e0e6",7,1,0,1
"13767.58cfa835e4b0c9d6adf6ed56",19,1,0,1
"13767.58cfa837e4b0c9d6adf6fd76",16,21,0,2
"13767.58cfa835e4b0c9d6adf6ee0e",24,1,0,2
"13767.58cfa833e4b0c9d6adf6dc4b",3,0,0,0
"13767.58cfa833e4b0c9d6adf6dad4",6,1,0,0
"13767.58cfa833e4b0c9d6adf6df9f",4,2,0,0
"13767.58cfa833e4b0c9d6adf6e01a",2,0,0,0
"13767.58cfa833e4b0c9d6adf6ddea",20,2,0,1
"13767.58cfa833e4b0c9d6adf6da78",27,1,0,2
"13767.58cfa834e4b0c9d6adf6e0fe",2,1,0,0
"13767.58cfa833e4b0c9d6adf6e016",56,0,0,2
"13767.58cfa833e4b0c9d6adf6ddb8",24,2,0,1
"13767.58cfa833e4b0c9d6adf6dcff",11,1,0,0
"13767.58cfa837e4b0c9d6adf6ff7e",15,0,0,1
"13767.58cfa833e4b0c9d6adf6db5c",4,0,0,0
"13767.58cfa833e4b0c9d6adf6dd70",8,1,0,0
"13767.58cfa833e4b0c9d6adf6da98",6,0,0,0
"13767.58cfa833e4b0c9d6adf6dc6b",12,1,0,0
"13767.58cfa835e4b0c9d6adf6eda2",27,2,0,1
"13767.58cfa833e4b0c9d6adf6dc5b",4,0,0,0
"13767.58cfa833e4b0c9d6adf6dbd2",6,1,0,0
"13767.58cfa834e4b0c9d6adf6e256",3,0,0,0
"13767.58cfa833e4b0c9d6adf6da36",2,2,0,0
"13767.58cfa833e4b0c9d6adf6dc9c",5,1,0,0
"13767.58cfa834e4b0c9d6adf6e204",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dc33",6,1,0,1
"13767.58cfa833e4b0c9d6adf6dbd0",4,0,0,0
"13767.58cfa833e4b0c9d6adf6deda",25,0,0,1
"13767.58cfa834e4b0c9d6adf6e0e4",7,0,0,1
"13767.58cfa833e4b0c9d6adf6def0",8,0,0,0
"13767.58cfa833e4b0c9d6adf6dc3b",14,2,0,0
"13767.58cfa833e4b0c9d6adf6ded8",6,0,0,1
"13767.58cfa838e4b0c9d6adf70dea",125,3,0,4
"13767.58cfa834e4b0c9d6adf6e11b",12,1,0,1
"13767.58cfa833e4b0c9d6adf6dc72",29,1,0,1
"13767.58cfa835e4b0c9d6adf6ee4f",76,4,0,2
"13767.58cfa833e4b0c9d6adf6daae",4,1,0,0
"13767.58cfa833e4b0c9d6adf6dc98",26,0,0,1
"13767.58cfa833e4b0c9d6adf6dc14",4,0,0,0
"13767.58cfa834e4b0c9d6adf6e0e2",10,0,0,1
"13767.58cfa833e4b0c9d6adf6da76",18,0,0,0
"13767.58cfa833e4b0c9d6adf6df2c",13,0,0,0
"13767.58cfa835e4b0c9d6adf6ebce",8,1,0,0
"13767.58cfa833e4b0c9d6adf6db23",2,2,0,0
"13767.58cfa835e4b0c9d6adf6ed4b",2,3,0,0
"13767.58cfa837e4b0c9d6adf6ff78",17,1,0,1
"13767.58cfa834e4b0c9d6adf6e197",5,2,0,0
"13767.58cfa833e4b0c9d6adf6dd34",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dc65",19,1,0,1
"13767.58cfa833e4b0c9d6adf6dbd8",10,2,0,0
"13767.58cfa834e4b0c9d6adf6e178",6,0,0,0
"13767.58cfa833e4b0c9d6adf6d96d",4,0,0,0
"13767.58cfa833e4b0c9d6adf6da8b",15,0,0,1
"13767.58cfa833e4b0c9d6adf6de6e",9,0,0,1
"13767.58cfa834e4b0c9d6adf6e0a2",7,1,0,1
"13767.58cfa833e4b0c9d6adf6dfae",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e084",4,1,0,0
"13767.58cfa833e4b0c9d6adf6de2b",14,1,0,1
"13767.58cfa833e4b0c9d6adf6ddb5",19,0,0,1
"13767.58cfa833e4b0c9d6adf6df16",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dcbe",71,1,0,2
"13767.58cfa834e4b0c9d6adf6e186",4,0,0,0
"13767.58cfa833e4b0c9d6adf6db12",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e0e0",3,0,0,1
"13767.58cfa834e4b0c9d6adf6e25e",4,0,0,0
"13767.58cfa833e4b0c9d6adf6da94",38,0,0,1
"13767.58cfa833e4b0c9d6adf6dd36",3,1,0,0
"13767.58cfa834e4b0c9d6adf6e14e",60,1,0,1
"13767.58cfa834e4b0c9d6adf6e1b2",11,0,0,0
"13767.58cfa833e4b0c9d6adf6dc55",1,1,0,0
"13767.58cfa833e4b0c9d6adf6daf4",8,0,0,0
"13767.58cfa833e4b0c9d6adf6de11",25,0,0,2
"13767.58cfa833e4b0c9d6adf6dcc8",11,0,0,0
"13767.58cfa834e4b0c9d6adf6e0f0",4,0,0,0
"13767.58cfa833e4b0c9d6adf6da89",4,1,0,0
"13767.58cfa834e4b0c9d6adf6e252",0,1,0,0
"13767.58cfa833e4b0c9d6adf6dcbc",8,2,0,1
"13767.58cfa833e4b0c9d6adf6decc",41,2,0,3
"13767.58cfa834e4b0c9d6adf6e0bc",5,1,0,1
"13767.58cfa834e4b0c9d6adf6e1a9",10,0,0,1
"13767.58cfa837e4b0c9d6adf6fdb0",6,2,0,0
"13767.58cfa833e4b0c9d6adf6d8da",7,0,0,0
"13767.58cfa837e4b0c9d6adf6fd04",2,1,0,0
"13767.58cfa834e4b0c9d6adf6e24c",10,1,0,1
"13767.58cfa834e4b0c9d6adf6e1a7",4,0,0,0
"13767.58cfa834e4b0c9d6adf6e160",9,0,0,0
"13767.58cfa833e4b0c9d6adf6ddfa",14,1,0,0
"13767.58cfa834e4b0c9d6adf6e3cd",43,1,0,1
"13767.58cfa833e4b0c9d6adf6e025",12,0,0,0
"13767.58cfa833e4b0c9d6adf6de3d",8,4,0,0
"13767.58cfa833e4b0c9d6adf6e03c",18,0,0,1
"13767.58cfa833e4b0c9d6adf6d8bc",12,1,0,0
"13767.58cfa833e4b0c9d6adf6da4e",8,4,0,1
"13767.58cfa833e4b0c9d6adf6ddc0",34,1,0,1
"13767.58cfa833e4b0c9d6adf6dd3e",4,1,0,0
"13767.58cfa833e4b0c9d6adf6de1f",32,1,0,1
"13767.58cfa834e4b0c9d6adf6e0ac",18,1,0,0
"13767.58cfa833e4b0c9d6adf6dff6",25,0,0,1
"13767.58cfa834e4b0c9d6adf6e08e",18,2,0,1
"13767.58cfa833e4b0c9d6adf6db15",44,1,0,1
"13767.58cfa833e4b0c9d6adf6d8cc",15,1,0,1
"13767.58cfa835e4b0c9d6adf6ecae",13,1,0,1
"13767.58cfa833e4b0c9d6adf6e012",4,1,0,0
"13767.58cfa833e4b0c9d6adf6dcea",3,1,0,0
"13767.58cfa833e4b0c9d6adf6de0f",12,0,0,0
"13767.58cfa833e4b0c9d6adf6dcb4",59,2,0,1
"13767.58cfa833e4b0c9d6adf6d8d0",20,0,0,1
"13767.58cfa834e4b0c9d6adf6e12a",5,40,0,0
"13767.58cfa833e4b0c9d6adf6dde6",99,1,0,3
"13767.58cfa833e4b0c9d6adf6dee6",41,1,0,1
"13767.58cfa833e4b0c9d6adf6de0d",29,1,0,1
"13767.58cfa833e4b0c9d6adf6de52",37,0,0,1
"13767.58cfa834e4b0c9d6adf6e1a6",6,0,0,0
