"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13767.58cfa834e4b0c9d6adf6e2fa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e81a",0,0,1,0,3,1,0,146,29,0,0,0,0,34,0,0,22,43,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0
"13767.58cfa838e4b0c9d6adf70f94",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e0ee",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf72c60",0,2,8495,0,150,0,16,133,74,15,2,2,9,85,19,14,83,5,1,1,21,6,3,0,10,10,3,3,2,5,0,0,2,130,10,9,38,4514,14,36,1,13,3
"13767.58cfa834e4b0c9d6adf6e710",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72aaa",0,0,24191,0,23,1,5,204,67,7,0,1,0,36,3,12,37,4,1,1,6,0,2,0,4,1,0,1,1,3,0,0,1,38,3,1,11,13380,5,4,0,2,1
"13767.58cfa834e4b0c9d6adf6e429",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4e0",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e6a5",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ea90",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a47",5,0,2199,0,43,0,5,97,47,7,2,0,3,63,3,13,309,9,2,1,16,2,1,0,3,4,1,1,2,3,0,0,2,98,23,4,18,1224,13,2,1,6,3
"13767.58cfa83be4b0c9d6adf728b2",3,19,2175,11,684,1,81,929,550,87,19,29,73,641,188,72,34997,7,5,6,67,6,20,0,87,107,8,27,15,36,0,0,20,205,141,24,441,1195,142,186,18,112,28
"13767.58cfa838e4b0c9d6adf70df2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e6d2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e730",0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b1d",1,0,9163,0,130,0,13,114,51,6,1,1,2,184,6,84,695,2,1,2,13,1,1,0,8,2,0,1,1,3,0,0,3,1378,1,1,12,4409,4,1,0,2,2
"13767.58cfa834e4b0c9d6adf6e233",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71a82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70cc8",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71afb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a1d",0,0,10460,0,79,0,6,43,31,3,1,0,1,17,2,3,109,3,0,0,6,0,1,0,1,3,1,1,1,2,0,0,4,195,4,4,7,5820,9,1,0,1,1
"13767.58cfa838e4b0c9d6adf70f28",0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e3e7",0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e15c",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"13767.58cfa834e4b0c9d6adf6e497",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e2da",0,0,0,0,0,0,0,13,4,0,0,0,0,3,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70e24",0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf729c8",2,3,12193,1,156,1,21,273,135,35,5,10,18,184,48,28,206662,14,1,2,21,5,5,0,26,28,12,9,16,27,0,0,73,3166,41,10,137,6477,114,12,3,26,13
"13767.58cfa834e4b0c9d6adf6e52e",0,0,0,0,0,0,0,10,3,0,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e1fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9c2",0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e65a",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e591",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e11e",0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a82",2,2,14008,0,18,0,7,141,51,9,2,2,4,75,6,14,266,4,2,0,7,1,2,0,14,13,4,3,6,11,0,0,5,166,462,25,50,6996,38,6,2,4,4
"13767.58cfa834e4b0c9d6adf6e225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e696",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72758",0,2,8690,0,430,1,33,244,120,32,4,9,7,150,10,56,424,13,5,4,33,2,7,1,73,54,24,20,31,64,0,0,19,1399,29,6,67,4099,59,10,2,10,5
"13767.58cfa834e4b0c9d6adf6e62e",0,0,0,0,0,0,0,13,2,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf72aa4",0,0,7508,0,3,1,0,77,26,1,0,0,0,7,0,4,145,5,0,0,9,0,1,1,1,0,0,0,0,0,0,0,0,46,2,2,2,4017,2,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e4c1",0,0,0,0,4,1,0,156,33,0,0,0,0,39,0,0,19,41,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0
"13767.58cfa834e4b0c9d6adf6e2b2",0,0,0,0,1,0,0,80,12,0,0,0,0,18,0,0,11,25,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"13767.58cfa835e4b0c9d6adf6ef8c",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72bbc",0,2,2283,0,25,2,3,186,66,5,2,3,6,71,18,6,45,23,2,0,22,0,1,1,10,9,3,3,2,5,0,0,12,506,15,3,37,1007,17,11,1,14,4
"13767.58cfa834e4b0c9d6adf6e38c",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e427",0,0,0,0,0,0,0,12,4,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e4be",0,0,0,0,0,1,0,11,3,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e4d7",0,0,0,0,0,0,0,16,1,0,0,0,0,3,0,1,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e649",0,0,0,0,0,1,0,12,1,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e469",0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a57",0,0,25983,0,21,1,5,122,51,3,1,0,5,65,5,30,81,14,2,1,26,1,2,1,4,5,1,1,1,2,0,0,1,43,4,2,21,14445,12,14,6,5,3
"13767.58cfa83be4b0c9d6adf72a8a",2,0,7117,0,5,0,2,72,21,2,1,0,0,8,0,1,167,7,0,0,7,0,1,0,0,1,0,1,0,1,0,0,1,70,0,1,1,3821,2,0,0,2,0
"13767.58cfa838e4b0c9d6adf70df4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4d0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf728d6",0,2,3567,0,10,0,1,91,36,1,0,0,2,21,3,2,43,8,1,0,9,0,2,0,1,1,0,0,0,0,0,0,0,78,1,1,3,1873,2,1,1,3,1
"13767.58cfa834e4b0c9d6adf6e646",0,0,0,0,0,0,0,7,4,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a27",0,2,41989,0,28,0,10,106,53,6,5,3,6,55,9,6,25,6,0,0,12,0,3,0,9,10,4,3,5,7,0,0,5,83,403,11,33,22339,19,3,1,10,3
"13767.58cfa83ce4b0c9d6adf72aca",0,0,2130,0,20,0,15,75,31,8,1,2,2,39,5,10,34511,4,1,0,10,1,1,0,4,4,3,1,2,4,0,0,4,133,17,1,24,1130,12,2,1,2,2
"13767.58cfa834e4b0c9d6adf6e262",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf72a86",5,0,735,0,14,5,4,727,132,13,1,0,0,153,3,9,218,125,2,0,86,1,0,4,4,2,1,1,0,2,0,0,1,24,55,4,8,387,5,2,0,41,3
"13767.58cfa83ce4b0c9d6adf72c6c",0,1,10628,0,54,3,18,298,202,27,3,1,4,105,4,263,636,40,12,55,443,69,6,3,7,8,3,3,1,5,0,0,6,248,25,13,25,3009,16,2,1,15,7
"13767.58cfa83ce4b0c9d6adf72c40",0,2,480,0,109,1,18,139,90,17,4,6,2,66,5,17,832,5,1,2,23,1,4,0,8,7,2,3,3,6,0,0,6,127,64,159,32,122,43,3,7,10,6
"13767.58cfa833e4b0c9d6adf6d861",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e39c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dcc0",0,0,0,0,3,0,0,48,5,1,0,0,0,12,0,0,5,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,3,0
"13767.58cfa834e4b0c9d6adf6e390",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e3ee",0,0,0,0,0,0,0,19,6,0,0,0,0,7,0,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"13767.58cfa834e4b0c9d6adf6e5da",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72788",0,0,866,2,10,0,0,29,14,2,0,0,2,9,4,1,14,6,1,0,4,0,0,0,1,0,0,0,0,1,0,0,3,68,0,1,5,502,2,1,0,3,1
"13767.58cfa83be4b0c9d6adf72a30",3,1,11282,0,181,5,15,510,209,15,2,1,6,153,9,35,348,52,4,1,73,2,21,2,5,6,2,2,3,6,0,0,4,108,5,8,35,3003,23,3,2,22,10
"13767.58cfa838e4b0c9d6adf70e91",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e501",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b82",0,1,3921,0,77,2,3,149,70,10,1,0,0,62,1,21,360,18,4,5,81,5,1,2,1,2,0,0,0,1,0,0,0,98,1,6,6,2168,6,0,0,6,2
"13767.58cfa83be4b0c9d6adf728ba",0,0,652,0,20,0,5,68,36,9,1,2,2,38,4,12,10263,9,4,6,16,1,2,1,7,7,2,1,3,7,0,0,4,74,72,3,35,341,13,3,0,3,2
"13767.58cfa834e4b0c9d6adf6e517",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e5df",0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e29a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e318",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a0d",2,0,8035,0,5,0,0,22,11,2,1,0,0,9,0,2,287,3,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,110,1,1,3,4529,2,1,0,1,0
"13767.58cfa834e4b0c9d6adf6e6c8",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72c29",0,41,752,5,84,0,46,292,161,40,23,21,46,355,71,91,6757,2,4,4,36,4,15,0,108,77,47,52,52,115,0,0,30,171,52,67,182,215,77,18,17,73,20
"13767.58cfa838e4b0c9d6adf7094d",0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d9a3",0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e443",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72877",1,0,232,0,31,2,15,290,96,7,3,5,1,92,4,18,101,31,2,0,34,1,6,4,4,5,2,1,2,8,0,0,8,287,7,3,17,98,13,5,0,10,10
"13767.58cfa83ce4b0c9d6adf72b6a",2,0,802,0,17,0,9,124,51,7,0,2,3,62,3,19,6135,14,2,1,23,1,1,1,6,4,1,1,1,4,0,0,2,61,21,4,32,446,13,3,1,4,2
"13767.58cfa838e4b0c9d6adf70e9c",0,0,0,0,0,0,0,5,3,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70d24",0,0,0,0,0,0,0,36,8,0,0,0,0,7,0,0,3,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf709bd",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e31e",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72b02",0,0,1132,0,16,0,6,66,26,5,1,1,0,29,2,6,17849,10,0,0,10,0,1,1,3,2,1,0,1,1,0,0,1,21,8,1,14,611,5,1,1,2,2
"13767.58cfa834e4b0c9d6adf6e6c4",0,0,0,0,0,0,1,8,1,0,0,0,0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e116",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a17",0,0,9181,0,6,2,6,123,68,6,1,1,0,50,3,8,133,22,2,0,28,1,1,0,2,1,0,0,0,2,0,0,1,209,1,6,7,2403,6,1,0,5,7
"13767.58cfa834e4b0c9d6adf6e43b",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d890",0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e366",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf713fc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e275",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7276f",0,0,3557,0,17,0,2,25,10,0,0,0,1,5,2,3,59287,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,3,1843,3,0,0,2,1
"13767.58cfa83ce4b0c9d6adf72ae8",0,0,1517,0,11,0,6,60,19,1,0,0,0,18,1,3,12836,8,0,0,6,0,0,0,1,1,0,0,0,1,0,0,1,77,5,3,4,410,3,0,0,1,1
"13767.58cfa834e4b0c9d6adf6e2ea",0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72acf",2,2,1625,1,169,1,40,350,175,33,9,6,20,725,40,37,486,7,5,1,26,2,7,0,24,31,5,9,7,18,0,0,13,428,54,15,183,750,53,121,9,27,11
"13767.58cfa834e4b0c9d6adf6e6da",0,0,0,0,0,0,0,24,5,0,0,0,0,4,0,0,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1
"13767.58cfa834e4b0c9d6adf6e29c",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9bc",0,0,1,0,3,1,1,163,24,0,0,0,0,35,0,1,19,45,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,10,0
"13767.58cfa834e4b0c9d6adf6e305",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e66c",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ad3",0,0,1312,0,33,2,24,329,105,11,2,0,0,75,5,18,353,48,3,1,68,2,3,2,3,4,1,1,2,4,0,0,3,211,4,4,16,745,20,3,0,16,3
"13767.58cfa83be4b0c9d6adf728d8",0,5,2874,0,25,0,0,46,23,3,1,0,1,80,7,3,46786,4,1,2,7,0,1,0,2,2,1,1,1,2,0,0,1,64,38,2,11,1557,7,1,1,4,4
"13767.58cfa83ce4b0c9d6adf72b8c",0,0,6995,0,6,1,5,64,32,0,0,0,0,15,0,3,135,9,0,0,16,0,0,1,0,0,1,0,0,0,0,0,1,59,0,3,2,1940,6,1,0,2,0
"13767.58cfa834e4b0c9d6adf6e435",0,0,0,0,0,0,0,6,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e4a3",0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e222",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e662",0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4c5",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf727b0",2,1,1473,0,66,0,22,118,60,19,1,1,2,97,6,58,24155,4,3,6,42,6,14,0,8,4,2,2,2,7,0,0,4,206,25,3,33,773,20,7,2,3,2
"13767.58cfa834e4b0c9d6adf6e543",0,0,0,0,0,0,0,17,3,0,0,0,0,2,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
