"","Saccotheciaceae","Eremomycetaceae","Mycosphaerellaceae","Teratosphaeriaceae","Fungi_Ascomycota_Dothideomycetes_other_other","Didymellaceae","Leptosphaeriaceae","Phaeosphaeriaceae","Pleosporaceae","Sympoventuriaceae","Cyphellophoraceae","Herpotrichiellaceae","Aspergillaceae","Thermoascaceae","Trichocomaceae","Ajellomycetaceae","Arthrodermataceae","Onygenaceae","Fungi_Ascomycota_Eurotiomycetes_Onygenales_other","Helotiaceae","Fungi_Ascomycota_Leotiomycetes_Helotiales_other","Sclerotiniaceae","Orbiliaceae","Fungi_Ascomycota_other_other_other","Pneumocystidaceae","Ascoideaceae","Debaryomycetaceae","Dipodascaceae","Metschnikowiaceae","Fungi_Ascomycota_Saccharomycetes_Saccharomycetales_other","Phaffomycetaceae","Pichiaceae","Saccharomycetaceae","Trichomonascaceae","Schizosaccharomycetaceae","Glomerellaceae","Plectosphaerellaceae","Clavicipitaceae","Cordycipitaceae","Hypocreaceae","Nectriaceae","Ophiocordycipitaceae","Pyriculariaceae","Microascaceae","Ophiostomataceae","Chaetomiaceae","Sordariaceae","Togniniaceae","Sporocadaceae","Xylonaceae","Agaricaceae","Psathyrellaceae","Schizophyllaceae","Coniophoraceae","Serpulaceae","Punctulariaceae","Gloeophyllaceae","Polyporaceae","Bondarzewiaceae","Stereaceae","Fungi_Basidiomycota_Exobasidiomycetes_Entylomatales_other","Tilletiariaceae","Fungi_Basidiomycota_Exobasidiomycetes_Microstromatales_other","Malasseziaceae","Sporidiobolaceae","Pucciniaceae","Cryptococcaceae","Cuniculitremaceae","Tremellaceae","Trichosporonaceae","Ustilaginaceae","Wallemiaceae","Nosematidae","Fungi_Microsporidia_other_other_other","Unikaryonidae","Glomeraceae","Phycomycetaceae","Rhizopodaceae"
"13722.58cfa832e4b0c9d6adf6d2c0",1,0,0,0,1,0,1,0,1,0,0,0,12,0,0,1,0,0,1,0,0,1,0,0,0,0,14,0,5,0,3,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2ca",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847,0,1,2,0,0,0,9,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3921,0,0,2,0,0,0,3,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2dc",0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6646,0,0,1,0,0,0,37,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2de",0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3757,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2ec",1,0,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,5,0,2,0,0,1,0,0,0,0,12,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16010,1,2,1,0,0,0,8,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2f0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542,0,0,2,0,0,0,7,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2f4",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,0,0,2,0,0,0,4,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2f7",0,0,0,0,0,0,1,0,0,1,0,0,9,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,11,0,1,0,0,1,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10230,0,1,2,0,0,0,9,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d307",0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,0,2,0,0,0,0,6,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d30f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d31b",0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8926,0,1,4,0,0,0,13,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d326",0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157,0,0,2,0,0,0,29,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d328",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3705,0,1,0,0,0,0,4,0,0,0,0,0,1,0
"13722.58cfa832e4b0c9d6adf6d32c",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935,0,1,2,0,0,0,19,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d33c",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6692,0,0,2,0,0,0,14,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d39a",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8913,0,2,0,0,0,0,9,0,0,0,0,0,1,0
"13722.58cfa832e4b0c9d6adf6d3b8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,0,0,3,0,0,0,4,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d144",0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,0,0,1,0,0,0,31,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d161",0,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9541,0,1,2,0,0,0,7,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2d6",0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7378,0,1,0,0,0,0,9,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2d8",0,0,0,0,0,0,1,0,1,0,0,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,2,0,2,0,0,0,0,1,0,0,0,0,9,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12533,1,2,3,0,0,0,6,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2bd",0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5320,0,0,0,0,0,0,27,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2f5",0,0,0,0,0,0,2,0,1,0,0,1,12,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,0,0,12,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21284,0,3,2,0,0,0,26,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d300",0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5779,0,0,1,0,0,0,31,0,0,0,0,1,0,0
"13722.58cfa832e4b0c9d6adf6d30a",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2422,0,0,1,0,0,0,5,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d319",1,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,13,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13850,0,2,2,0,0,0,29,0,0,0,0,0,1,0
"13722.58cfa832e4b0c9d6adf6d26a",0,0,0,0,0,0,0,0,16,0,0,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6476,0,1,1,0,0,0,4,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d32a",0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,172,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8259,0,2,2,0,0,0,5,0,0,0,0,1,0,0
"13722.58cfa832e4b0c9d6adf6d31d",4,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,22,0,14,0,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6259,0,0,0,0,0,0,28,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d324",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8521,0,1,2,0,0,0,8,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d342",0,0,1,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8376,0,1,2,0,0,0,4,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d36c",2,0,1,0,0,0,2,0,0,0,0,1,13,0,0,0,0,0,2,0,0,4,1,0,0,0,7,0,0,0,13,1,6,0,0,1,0,1,0,0,12,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17430,0,4,2,0,0,0,30,0,0,0,0,1,0,0
"13722.58cfa832e4b0c9d6adf6d3c2",0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5529,0,0,1,0,2,0,28,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d3d3",0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8564,0,0,1,0,0,0,30,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d394",0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7711,0,0,3,0,0,0,23,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d356",0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,10,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7459,0,0,3,0,0,0,30,0,0,0,0,1,0,0
"13722.58cfa832e4b0c9d6adf6d33e",0,0,3,0,0,0,6,0,1,0,0,6,28,0,0,3,0,0,3,0,0,4,0,0,0,0,3,0,1,0,12,0,9,0,0,2,0,2,0,0,12,0,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16643,1,2,2,0,0,0,35,0,0,0,0,2,0,0
"13722.58cfa832e4b0c9d6adf6d344",0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5885,0,1,4,0,0,0,17,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d505",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,0,0,0,0,0,0,18,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d168",0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5364,0,0,1,0,0,0,4,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d164",0,0,1,0,0,0,2,0,0,0,0,3,8,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,1,7,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,19753,0,3,1,0,1,0,7,0,0,0,0,1,1,0
"13722.58cfa832e4b0c9d6adf6d291",0,0,1,0,0,0,1,0,0,0,0,5,17,0,1,3,1,0,3,0,0,1,0,0,0,0,4,0,0,0,3,0,1,0,0,1,0,0,0,2,8,0,2,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21326,0,4,3,0,0,0,11,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d29a",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3014,0,0,4,0,0,0,6,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d296",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2a0",0,0,1,0,0,0,1,0,0,0,0,1,10,0,0,2,0,0,3,0,0,1,0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,2,10,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15982,0,3,1,0,0,0,12,0,0,0,0,2,1,0
"13722.58cfa832e4b0c9d6adf6d29d",0,0,0,0,0,0,1,0,1,0,0,1,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11970,0,2,1,0,0,0,10,0,0,0,0,1,0,0
"13722.58cfa832e4b0c9d6adf6d2b8",0,0,0,0,0,0,3,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,2,0,0,0,0,0,0,5,0,0,2,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,0,0,0,0,0,0,7,0,0,0,0,2,0,0
"13722.58cfa832e4b0c9d6adf6d2d4",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,0,0,3,0,0,0,7,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2c4",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5596,0,0,1,0,0,0,8,0,0,0,0,0,0,0
"13722.58cfa832e4b0c9d6adf6d2b6",0,0,0,0,0,0,1,0,0,0,0,2,12,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,1,6,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11324,0,2,4,0,1,0,9,0,0,0,0,0,1,0
